54967.108086	0.525836
54967.128521	0.551067
54967.148955	0.627012
54967.169390	0.715122
54967.189824	0.800032
54967.210259	0.875764
54967.230693	0.938959
54967.251128	0.981965
54967.271562	0.997444
54967.291997	0.997935
54967.312431	0.997890
54967.332866	0.997435
54967.353300	0.998601
54967.373735	0.997330
54967.414604	0.998208
54967.435038	0.998234
54967.455473	0.998349
54967.475907	0.999230
54967.496342	0.998298
54967.516776	0.999251
54967.537211	0.999174
54967.557645	0.998990
54967.578080	0.999578
54967.598514	0.999490
54967.618948	0.999300
54967.639383	0.999724
54967.659818	1.000389
54967.680252	0.998988
54967.700687	1.001107
54967.721121	0.999976
54967.741555	0.999872
54967.761990	1.001494
54967.782424	0.999992
54967.802859	1.001061
54967.823293	1.001305
54967.843728	1.000046
54967.864162	1.002331
54967.884597	1.000474
54967.905031	1.001338
54967.925466	1.001625
54967.945900	1.001153
54967.966335	1.001468
54967.986769	1.002126
54968.007204	1.001209
54968.027638	1.002217
54968.048073	1.002487
54968.068507	1.001272
54968.088942	1.002888
54968.109376	1.002454
54968.129811	1.001733
54968.150245	1.002906
54968.170680	1.002224
54968.191114	1.001937
54968.211549	1.002612
54968.231983	1.001899
54968.252418	1.002006
54968.272852	1.002627
54968.293287	1.001747
54968.313721	1.002252
54968.334156	1.002385
54968.354590	1.001871
54968.375025	1.002398
54968.395459	1.002453
54968.415894	1.001474
54968.436328	1.002997
54968.456763	1.001393
54968.477197	1.002483
54968.497631	1.001716
54968.518066	1.001925
54968.538500	1.001675
54968.558935	1.001395
54968.579369	1.001758
54968.599804	1.000921
54968.620238	1.002960
54968.640673	0.999923
54968.661107	1.001790
54968.681542	1.001139
54968.701976	1.000424
54968.722411	1.001574
54968.742845	1.000543
54968.763280	1.000136
54968.783714	1.001405
54968.804149	0.999935
54968.824583	0.999910
54968.845018	1.000921
54968.865452	0.999484
54968.885887	1.000036
54968.906321	0.999964
54968.926756	0.999577
54968.947190	0.999786
54968.967625	0.999632
54968.988059	0.999509
54969.008493	0.999483
54969.028928	0.999457
54969.049362	0.999469
54969.069797	0.994615
54969.090231	0.967554
54969.110666	0.921841
54969.131100	0.864483
54969.151535	0.800967
54969.171969	0.736105
54969.192404	0.678577
54969.212838	0.655795
54969.233273	0.656931
54969.253707	0.688460
54969.274142	0.748449
54969.294576	0.814079
54969.315011	0.877203
54969.335445	0.931783
54969.355880	0.975127
54969.376314	0.996290
54969.396749	1.000162
54969.417183	0.998796
54969.437618	0.999956
54969.458052	0.999120
54969.478486	0.999658
54969.498921	0.999706
54969.519355	0.999302
54969.539790	0.999883
54969.560224	1.000308
54969.580659	0.999091
54969.601093	1.001025
54969.621528	0.999706
54969.641962	0.999887
54969.662397	1.001363
54969.682831	0.999301
54969.703266	1.001496
54969.723700	1.000280
54969.744135	1.000333
54969.764569	1.001610
54969.785004	0.999594
54969.805438	1.001521
54969.825873	1.001287
54969.846307	1.000355
54969.866742	1.001332
54969.887176	1.001475
54969.907611	1.000876
54969.928045	1.001204
54969.948479	1.002075
54969.968914	1.000927
54969.989348	1.001722
54970.009783	1.001939
54970.030217	1.001395
54970.050652	1.002064
54970.071086	1.002006
54970.091521	1.001680
54970.111955	1.002554
54970.132390	1.001890
54970.152824	1.001866
54970.173259	1.002918
54970.193693	1.001615
54970.214128	1.002569
54970.234562	1.002710
54970.254996	1.001322
54970.275431	1.002893
54970.295865	1.001909
54970.316300	1.001283
54970.336734	1.002926
54970.357169	1.000582
54970.398038	1.001417
54970.418472	1.002010
54970.438907	1.000969
54970.459341	1.002262
54970.479776	1.001320
54970.500210	1.001045
54970.520645	1.002715
54970.541079	1.000782
54970.561514	1.001508
54970.581948	1.001684
54970.602382	1.000342
54970.622817	1.001465
54970.643251	1.000737
54970.663686	1.000177
54970.684120	1.001902
54970.704555	0.999704
54970.724989	1.000662
54970.745424	1.000601
54970.765858	0.999420
54970.786293	0.999775
54970.806727	1.000467
54970.827161	0.998130
54970.847596	1.000710
54970.868031	0.998480
54970.888465	0.999068
54970.908899	0.998926
54970.929334	0.998636
54970.949768	0.998593
54970.970203	0.998435
54970.990637	0.998595
54971.011072	0.998093
54971.031506	0.998253
54971.051941	0.998044
54971.072375	0.998167
54971.092810	0.998101
54971.113244	0.998222
54971.133679	0.997724
54971.154113	0.998272
54971.174547	0.996977
54971.194982	0.982690
54971.215416	0.937329
54971.235851	0.875562
54971.256285	0.798811
54971.276720	0.713652
54971.297154	0.626530
54971.317589	0.550542
54971.338023	0.526491
54971.358458	0.548430
54971.378892	0.623565
54971.399327	0.709828
54971.419761	0.796217
54971.440196	0.871534
54971.460630	0.937086
54971.481064	0.979257
54971.501499	0.997961
54971.521933	0.997055
54971.542368	0.997559
54971.562802	0.997685
54971.583237	0.997835
54971.603671	0.997253
54971.624106	0.998658
54971.644540	0.997674
54971.664975	0.998423
54971.685409	0.998239
54971.705843	0.999052
54971.726278	0.998064
54971.746712	0.998570
54971.767147	0.999169
54971.787581	0.997975
54971.808016	0.999161
54971.828450	0.999301
54971.848885	0.998871
54971.869319	0.998845
54971.889754	1.000399
54971.910188	0.998537
54971.930623	0.999895
54971.951057	1.000232
54971.971491	1.000151
54971.991926	0.999337
54972.012360	1.000916
54972.032795	1.000335
54972.053229	1.000076
54972.073664	1.001384
54972.094098	1.000814
54972.114533	1.000225
54972.134967	1.002503
54972.155402	1.000621
54972.175836	1.001257
54972.196270	1.001929
54972.216705	1.001231
54972.237139	1.002157
54972.257574	1.001716
54972.278008	1.001934
54972.298443	1.002199
54972.318877	1.002494
54972.339312	1.001820
54972.359746	1.002988
54972.380181	1.001516
54972.400615	1.002195
54972.421049	1.002740
54972.441484	1.001039
54972.461918	1.003364
54972.482353	1.001658
54972.502787	1.001949
54972.523222	1.002824
54972.543656	1.002002
54972.564091	1.001548
54972.584525	1.003173
54972.604959	1.001542
54972.625394	1.001817
54972.645828	1.002645
54972.666263	1.001360
54972.686697	1.001354
54972.707132	1.002038
54972.727566	1.001277
54972.748001	1.000997
54972.768435	1.001328
54972.788870	1.000820
54972.809304	1.000731
54972.829738	1.000755
54972.850173	1.000892
54972.870607	1.000528
54972.891042	1.000803
54972.911476	1.000089
54972.931911	1.001128
54972.952345	0.999662
54972.972780	1.000549
54972.993214	1.000471
54973.013648	0.999894
54973.034083	1.000525
54973.054517	1.000690
54973.074952	0.999615
54973.095386	1.000748
54973.115821	0.999864
54973.136255	1.000029
54973.156690	1.000095
54973.177124	1.000043
54973.197559	0.999157
54973.217993	1.000249
54973.238427	0.999457
54973.258862	0.999465
54973.279296	0.999793
54973.299731	0.995852
54973.320165	0.969204
54973.340600	0.925330
54973.381469	0.805358
54973.401903	0.739603
54973.422337	0.681325
54973.442772	0.656022
54973.463206	0.656528
54973.483641	0.685753
54973.504075	0.744932
54973.524510	0.810216
54973.544944	0.874457
54973.565379	0.928308
54973.585813	0.972140
54973.606247	0.997012
54973.626682	0.998773
54973.647116	0.998932
54973.667551	0.999743
54973.687985	0.998856
54973.708420	0.999296
54973.728854	0.999596
54973.749289	0.999017
54973.769723	0.999673
54973.790157	0.999576
54973.810592	1.000013
54973.831026	0.999417
54973.851461	1.000391
54973.871895	1.000316
54973.892330	1.000153
54973.912764	1.000709
54973.933198	1.000774
54973.953633	1.000332
54973.974067	1.001510
54973.994502	1.000526
54974.014936	1.000840
54974.035371	1.001682
54974.055805	1.000812
54974.076240	1.001256
54974.096674	1.001186
54974.117108	1.001372
54974.137543	1.001115
54974.157977	1.001795
54974.178412	1.001139
54974.198846	1.001832
54974.219281	1.002287
54974.239715	1.001336
54974.260150	1.003035
54974.280584	1.001876
54974.301018	1.002150
54974.321453	1.002505
54974.341887	1.001645
54974.362322	1.002252
54974.382756	1.002597
54974.403191	1.001864
54974.423625	1.002600
54974.444059	1.002312
54974.464494	1.002463
54974.484928	1.002174
54974.505363	1.002593
54974.525797	1.001738
54974.546232	1.002610
54974.566666	1.001468
54974.587101	1.001923
54974.607535	1.001815
54974.627969	1.001167
54974.648404	1.001578
54974.668838	1.001570
54974.689273	1.001173
54974.709707	1.001107
54974.730142	1.001393
54974.750576	1.000554
54974.771010	1.000970
54974.791445	1.001051
54974.811879	0.999836
54974.832314	1.001396
54974.852748	1.000115
54974.873183	1.000356
54974.893617	1.000652
54974.914052	0.999869
54974.934486	1.000270
54974.954920	1.000347
54974.975355	0.999538
54974.995789	1.000228
54975.016224	0.999522
54975.036658	0.999783
54975.057092	0.999658
54975.077527	0.999519
54975.097961	0.998433
54975.118396	1.000137
54975.138830	0.998357
54975.159265	0.999044
54975.179699	0.999696
54975.200133	0.997421
54975.220568	0.999523
54975.241002	0.998386
54975.261437	0.997935
54975.281871	0.998220
54975.302306	0.998448
54975.322740	0.996317
54975.343174	0.999002
54975.363609	0.996862
54975.384043	0.996829
54975.404478	0.997506
54975.424912	0.983263
54975.445347	0.939581
54975.465781	0.878828
54975.486215	0.802926
54975.506650	0.717947
54975.527084	0.630460
54975.547519	0.553496
54975.567953	0.526267
54975.588388	0.544993
54975.608822	0.619064
54975.629256	0.704400
54975.649691	0.791842
54975.670125	0.867645
54975.690560	0.932991
54975.710994	0.978137
54975.731429	0.997702
54975.751863	0.997428
54975.772297	0.997728
54975.792732	0.998320
54975.813166	0.997875
54975.833601	0.997750
54975.854035	0.998425
54975.874470	0.998307
54975.894904	0.997749
54975.915338	0.998933
54975.935773	0.997551
54975.956207	0.999040
54975.976642	0.998224
54975.997076	0.998654
54976.017510	0.998839
54976.037945	0.999289
54976.058379	0.998699
54976.078814	1.000059
54976.099248	0.998769
54976.119683	1.000635
54976.140117	0.998905
54976.160551	1.000600
54976.180986	0.999447
54976.201420	1.000635
54976.221855	1.000603
54976.242289	1.000032
54976.262724	1.001018
54976.283158	1.000078
54976.303592	1.000737
54976.324027	1.000826
54976.364896	1.000588
54976.385330	1.002377
54976.405765	1.000287
54976.426199	1.002045
54976.446633	1.001348
54976.467068	1.001502
54976.487502	1.001329
54976.507937	1.001939
54976.528371	1.001470
54976.548805	1.001614
54976.569240	1.001675
54976.589674	1.001672
54976.610109	1.001452
54976.630543	1.002204
54976.650977	1.001615
54976.671412	1.001871
54976.691846	1.002820
54976.712281	1.000785
54976.732715	1.003768
54976.753150	1.001171
54976.773584	1.002690
54976.794018	1.002599
54976.814453	1.001414
54976.834887	1.002881
54976.855322	1.001951
54976.875756	1.002135
54976.896190	1.002235
54976.916625	1.001940
54976.937059	1.001500
54976.957494	1.002145
54976.977928	1.001617
54976.998362	1.001132
54977.018797	1.002182
54977.039231	1.001250
54977.059666	1.000950
54977.080100	1.002088
54977.100535	1.000306
54977.120969	1.001599
54977.141403	1.000836
54977.161838	1.000421
54977.182272	1.000428
54977.202707	1.000942
54977.223141	0.998984
54977.243576	1.001346
54977.264010	0.999332
54977.284444	0.999604
54977.304879	1.000634
54977.325313	0.998920
54977.345748	0.999764
54977.366182	0.999538
54977.386616	0.998723
54977.407051	0.999759
54977.427485	0.999119
54977.447919	0.999147
54977.468354	0.999458
54977.488788	0.998723
54977.509223	0.999412
54977.529657	0.995591
54977.550092	0.971217
54977.570526	0.926963
54977.590960	0.871693
54977.611395	0.807877
54977.631829	0.742604
54977.652264	0.684212
54977.672698	0.656499
54977.693133	0.656369
54977.713567	0.683097
54977.734001	0.741712
54977.754436	0.806440
54977.774870	0.870962
54977.795304	0.925596
54977.815739	0.971170
54977.836173	0.995872
54977.856608	0.998856
54977.877042	0.999989
54977.897477	0.998991
54977.917911	1.000051
54977.938345	0.999156
54977.958780	0.999954
54977.979214	0.999701
54977.999649	0.999637
54978.020083	0.999660
54978.040517	1.000101
54978.060952	1.000128
54978.081386	1.000000
54978.101821	1.000427
54978.122255	0.999652
54978.142689	1.000652
54978.163124	1.000250
54978.183558	1.000421
54978.203993	1.000503
54978.224427	1.000752
54978.244861	1.000634
54978.265296	1.000654
54978.285730	1.001135
54978.306165	1.000619
54978.326599	1.000818
54978.347033	1.001453
54978.367468	1.000692
54978.387902	1.001617
54978.408337	1.001232
54978.428771	1.001453
54978.449205	1.001559
54978.469640	1.001267
54978.490074	1.001667
54978.510509	1.001141
54978.530943	1.002195
54978.551377	1.000593
54978.571812	1.002448
54978.592246	1.001408
54978.612681	1.001530
54978.633115	1.002022
54978.653549	1.001822
54978.673984	1.001728
54978.694418	1.002244
54978.714853	1.001198
54978.735287	1.002175
54978.755721	1.001518
54978.776156	1.001988
54978.796590	1.001565
54978.817025	1.001975
54978.837459	1.001275
54978.857893	1.002232
54978.878328	1.001711
54978.898762	1.001282
54978.919197	1.002599
54978.939631	1.000646
54978.960065	1.001989
54978.980500	1.001511
54979.000934	1.001352
54979.021369	1.000638
54979.041803	1.001301
54979.062237	1.000295
54979.082672	1.000781
54979.103106	1.000686
54979.123540	0.999577
54979.143975	1.000762
54979.164409	0.999767
54979.184844	0.999528
54979.205278	1.000108
54979.225712	0.998913
54979.246147	0.999677
54979.266581	0.999610
54979.287016	0.998328
54979.307450	0.999565
54979.348319	0.998485
54979.368753	0.998808
54979.389188	0.999135
54979.409622	0.997919
54979.430056	0.998615
54979.450491	0.998571
54979.470925	0.997203
54979.491360	0.998731
54979.511794	0.997231
54979.532228	0.998073
54979.552663	0.997833
54979.573097	0.997510
54979.593532	0.997102
54979.613966	0.998121
54979.634400	0.996351
54979.654835	0.985311
54979.675269	0.943278
54979.695703	0.881989
54979.716138	0.807162
54979.736572	0.723237
54979.757007	0.635577
54979.777441	0.556605
54979.797875	0.527396
54979.818310	0.543184
54979.838744	0.613791
54979.859178	0.701129
54979.879613	0.786967
54979.900047	0.863680
54979.920482	0.929762
54979.940916	0.976585
54979.961350	0.996533
54979.981785	0.997320
54980.002219	0.998312
54980.022654	0.997451
54980.043088	0.997635
54980.063522	0.998429
54980.083957	0.997465
54980.104391	0.998454
54980.124826	0.997854
54980.145260	0.998526
54980.165694	0.998034
54980.186129	0.998935
54980.206563	0.997857
54980.226997	0.999351
54980.247432	0.998015
54980.267866	0.999296
54980.288301	0.999087
54980.308735	0.999280
54980.329169	0.999399
54980.349604	0.999775
54980.370038	0.999397
54980.390473	0.999696
54980.410907	0.999940
54980.431341	1.000233
54980.451776	0.999900
54980.472210	1.000773
54980.492644	1.000967
54980.513079	0.999867
54980.533513	1.002200
54980.553947	0.999902
54980.574382	1.002168
54980.594816	1.000607
54980.615251	1.001774
54980.635685	1.001287
54980.656119	1.001856
54980.676554	1.001093
54980.696988	1.001964
54980.717422	1.001439
54980.737857	1.001587
54980.758291	1.001643
54980.778726	1.002031
54980.799160	1.001668
54980.819594	1.001959
54980.840029	1.002021
54980.860463	1.001700
54980.880897	1.002361
54980.921766	1.001971
54980.942201	1.002121
54980.962635	1.002070
54980.983069	1.001428
54981.003504	1.003210
54981.023938	1.000300
54981.044373	1.002640
54981.064807	1.001782
54981.085241	1.000814
54981.105676	1.002345
54981.126110	1.001215
54981.146544	1.001216
54981.166979	1.001784
54981.187413	1.001219
54981.207848	1.000987
54981.228282	1.001718
54981.248716	1.000806
54981.269151	1.000759
54981.289585	1.001183
54981.310019	1.000798
54981.330454	1.000064
54981.350888	1.001263
54981.371323	1.000084
54981.391757	1.001279
54981.412191	0.999455
54981.432626	1.001119
54981.453060	1.000100
54981.473494	0.999488
54981.493929	1.000781
54981.514363	0.999705
54981.534797	0.999282
54981.555232	1.000533
54981.575666	0.999995
54981.596101	0.998415
54981.616535	1.000981
54981.636969	0.998375
54981.657404	0.999217
54981.677838	0.999562
54981.698272	0.998971
54981.718707	0.998314
54981.739141	1.000078
54981.759576	0.995510
54981.780010	0.973077
54981.800444	0.930121
54981.820879	0.874165
54981.841313	0.811493
54981.861747	0.746624
54981.882182	0.687204
54981.902616	0.657049
54981.923050	0.656347
54981.943485	0.680798
54981.963919	0.738515
54981.984354	0.802782
54982.004788	0.867519
54982.025222	0.923214
54982.045657	0.967645
54982.066091	0.995739
54982.086525	0.998891
54982.106960	0.998462
54982.127394	0.999435
54982.147829	0.999394
54982.168263	0.998894
54982.188697	0.998835
54982.209132	0.999422
54982.229566	0.998623
54982.250000	0.999124
54982.270435	0.999038
54982.290869	0.999284
54982.331738	0.999647
54982.352172	0.999647
54982.372606	0.999856
54982.393041	0.999437
54982.413475	1.000867
54982.433910	0.999760
54982.454344	0.999661
54982.474778	1.001636
54982.495213	0.999466
54982.515647	1.001206
54982.536081	1.001104
54982.556516	1.000514
54982.576950	1.001279
54982.597384	1.001519
54982.617819	1.000907
54982.638253	1.001557
54982.658688	1.001617
54982.679122	1.001421
54982.699556	1.001513
54982.719991	1.002119
54982.740425	1.000900
54982.760859	1.001803
54982.781294	1.001854
54982.801728	1.001710
54982.822162	1.001359
54982.842597	1.002190
54982.863031	1.001245
54982.883465	1.001781
54982.903900	1.001951
54982.924334	1.001838
54982.944769	1.002081
54982.965203	1.001323
54982.985637	1.002737
54983.006072	1.001480
54983.026506	1.002071
54983.046940	1.002050
54983.067375	1.001816
54983.087809	1.001705
54983.108243	1.001867
54983.128678	1.001850
54983.149112	1.001333
54983.169546	1.000788
54983.189981	1.002337
54983.210415	1.000074
54983.230849	1.001623
54983.251284	1.000871
54983.271718	1.000187
54983.292153	1.001068
54983.312587	1.000401
54983.333021	1.000538
54983.353455	1.000243
54983.373890	1.000505
54983.394324	0.999635
54983.414759	1.000436
54983.435193	0.999534
54983.455627	0.999681
54983.476062	0.999774
54983.496496	0.999166
54983.516930	0.999384
54983.537365	0.999215
54983.557799	0.999346
54983.578233	0.998640
54983.598668	0.998901
54983.619102	0.998144
54983.639536	0.998892
54983.659971	0.997765
54983.680405	0.998076
54983.700839	0.998587
54983.721274	0.997640
54983.741708	0.997480
54983.762142	0.999120
54983.782577	0.996841
54983.803011	0.998520
54983.823446	0.997277
54983.843880	0.997993
54983.864314	0.997489
54983.884749	0.985734
54983.905183	0.946206
54983.925617	0.886509
54983.946052	0.810535
54983.966486	0.728932
54983.986920	0.640336
54984.007355	0.559985
54984.027789	0.528655
54984.048223	0.540905
54984.068658	0.609576
54984.089092	0.696848
54984.109526	0.782153
54984.129961	0.859856
54984.150395	0.927017
54984.170829	0.973897
54984.191264	0.995822
54984.211698	0.998404
54984.232132	0.996985
54984.252567	0.996800
54984.273001	0.999410
54984.293435	0.996395
54984.313870	0.997881
54984.334304	0.999153
54984.354738	0.996882
54984.375173	0.999025
54984.395607	0.997902
54984.416041	0.998425
54984.436476	0.997954
54984.456910	0.998557
54984.477345	0.998745
54984.497779	0.998640
54984.518213	0.998833
54984.538648	0.999231
54984.559082	0.999296
54984.579516	0.998950
54984.599951	1.000224
54984.620385	0.999201
54984.640819	1.000440
54984.681688	1.000318
54984.702122	1.000089
54984.722557	1.000852
54984.742991	1.000231
54984.763425	1.001164
54984.783860	1.000531
54984.804294	1.001043
54984.824728	1.000341
54984.845163	1.001345
54984.865597	1.000302
54984.886031	1.001164
54984.906466	1.000738
54984.926900	1.001144
54984.947334	1.001460
54984.967769	1.000555
54984.988203	1.002230
54985.008637	1.000793
54985.029072	1.001679
54985.049506	1.001805
54985.069940	1.001479
54985.090375	1.001594
54985.110809	1.001922
54985.131243	1.001765
54985.151678	1.001640
54985.172112	1.001962
54985.192546	1.002039
54985.212981	1.001458
54985.233415	1.002474
54985.253849	1.001835
54985.274284	1.001468
54985.315152	1.001673
54985.335587	1.001455
54985.356021	1.001679
54985.376455	1.001871
54985.396890	1.000921
54985.417324	1.002008
54985.437758	1.001135
54985.458192	1.001289
54985.478627	1.000908
54985.499061	1.001686
54985.519495	1.000372
54985.539930	1.001008
54985.560364	1.001025
54985.580798	1.000167
54985.601233	1.001195
54985.621667	0.999706
54985.642101	1.000710
54985.682970	1.000210
54985.703404	1.000193
54985.723839	1.000001
54985.744273	0.999327
54985.764708	1.001005
54985.785142	0.998027
54985.805576	1.000552
54985.826010	0.999572
54985.846445	0.999344
54985.866879	0.999469
54985.887313	1.000199
54985.907748	0.998231
54985.928182	0.999879
54985.948616	0.999527
54985.969051	0.998546
54985.989485	0.997245
54986.009919	0.975271
54986.030354	0.931578
54986.050788	0.877513
54986.071222	0.814582
54986.091657	0.749803
54986.112091	0.690262
54986.132525	0.657830
54986.152960	0.656802
54986.173394	0.678350
54986.193828	0.735020
54986.214263	0.799944
54986.234697	0.863542
54986.255131	0.920171
54986.275566	0.966817
54986.296000	0.993302
54986.316434	0.999473
54986.336868	0.999236
54986.357303	0.998861
54986.377737	0.999682
54986.398171	0.999884
54986.418606	0.999271
54986.439040	0.999656
54986.459474	0.999886
54986.479909	0.999438
54986.500343	0.999750
54986.520777	0.999710
54986.541212	0.999709
54986.561646	1.000087
54986.582080	1.000207
54986.602515	0.999732
54986.622949	1.000481
54986.643383	0.999877
54986.663818	0.999937
54986.684252	1.000829
54986.704686	0.999639
54986.725121	1.000252
54986.745555	1.001164
54986.765989	0.999427
54986.786423	1.001270
54986.806858	1.000476
54986.827292	1.000601
54986.847726	1.001223
54986.868161	1.000844
54986.888595	1.001358
54986.909029	1.001230
54986.929464	1.001690
54986.949898	1.001348
54986.970332	1.001635
54986.990767	1.002107
54987.011201	1.001901
54987.031635	1.001607
54987.052069	1.002399
54987.072504	1.001264
54987.092938	1.002266
54987.113372	1.001610
54987.133807	1.002023
54987.154241	1.001144
54987.174675	1.002060
54987.195110	1.000909
54987.215544	1.001895
54987.235978	1.000735
54987.256413	1.002493
54987.276847	1.000281
54987.297281	1.001195
54987.317716	1.001406
54987.338150	1.000605
54987.358584	1.001171
54987.379018	1.001054
54987.399453	1.000690
54987.419887	1.000403
54987.440321	1.001230
54987.460756	1.000235
54987.481190	1.000194
54987.501624	1.001034
54987.522059	1.000247
54987.542493	0.999636
54987.562927	1.001557
54987.583362	0.999428
54987.603796	1.000757
54987.624230	0.999875
54987.644664	1.000427
54987.665099	0.999057
54987.685533	0.999948
54987.705967	0.999418
54987.726402	0.998883
54987.746836	0.998746
54987.767270	0.999374
54987.787705	0.998145
54987.808139	0.998065
54987.828573	0.999293
54987.849007	0.997483
54987.869442	0.998165
54987.889876	0.998455
54987.910310	0.997671
54987.930745	0.997312
54987.951179	0.998505
54987.971613	0.997070
54987.992048	0.997791
54988.012482	0.997877
54988.032916	0.996817
54988.053350	0.997220
54988.073785	0.998404
54988.094219	0.996340
54988.114653	0.987624
54988.135088	0.949910
54988.155522	0.888307
54988.175956	0.817005
54988.196391	0.733241
54988.216825	0.645590
54988.237259	0.565290
54988.257693	0.529011
54988.298562	0.606939
54988.318996	0.691494
54988.339431	0.778230
54988.359865	0.856592
54988.380299	0.922956
54988.400733	0.971802
54988.421168	0.996476
54988.441602	0.996554
54988.462036	0.997691
54988.482471	0.997390
54988.502905	0.996665
54988.523339	0.997551
54988.543774	0.997615
54988.584642	0.998030
54988.605076	0.997748
54988.625511	0.997248
54988.645945	0.998196
54988.666379	0.997444
54988.686814	0.998640
54988.707248	0.998092
54988.727682	0.998967
54988.748116	0.998540
54988.768551	0.998728
54988.788985	0.999610
54988.809419	0.998800
54988.829854	0.999709
54988.850288	0.999551
54988.870722	1.000150
54988.891156	0.999665
54988.911591	1.000515
54988.932025	0.999938
54988.952459	0.999953
54988.972894	1.001392
54988.993328	1.000139
54989.013762	1.000386
54989.034196	1.001190
54989.054631	1.000341
54989.075065	1.000518
54989.095499	1.001287
54989.115934	1.000942
54989.136368	1.000605
54989.156802	1.001653
54989.177236	1.000925
54989.197671	1.000964
54989.218105	1.001698
54989.238539	1.001426
54989.258974	1.001808
54989.279408	1.001187
54989.299842	1.001969
54989.320276	1.001299
54989.340711	1.001833
54989.361145	1.001447
54989.381579	1.001552
54989.402014	1.001539
54989.422448	1.001775
54989.442882	1.001784
54989.463317	1.000979
54989.483751	1.002201
54989.504185	1.001743
54989.524619	1.000907
54989.545054	1.002039
54989.565488	1.001261
54989.585922	1.000765
54989.606357	1.001833
54989.626791	1.000771
54989.647225	1.001405
54989.667659	1.000417
54989.688094	1.001880
54989.708528	1.000131
54989.728962	1.000796
54989.749397	1.001283
54989.769831	0.999736
54989.790265	1.001204
54989.810699	1.000374
54989.831134	1.000215
54989.851568	1.000219
54989.872002	1.000747
54989.892436	0.999093
54989.912871	1.001132
54989.933305	0.999146
54989.953739	0.999953
54989.974174	1.000001
54989.994608	0.999054
54990.015042	0.999931
54990.035476	0.999805
54990.055911	0.999261
54990.076345	0.999827
54990.096779	0.999558
54990.117213	0.999064
54990.137648	0.999612
54990.158082	0.999103
54990.178516	0.998886
54990.198951	0.999364
54990.219385	0.997305
54990.239819	0.975933
54990.260253	0.936196
54990.280688	0.879441
54990.301122	0.819064
54990.321556	0.753796
54990.341991	0.693167
54990.362425	0.658665
54990.382859	0.656823
54990.403293	0.676342
54990.423728	0.731709
54990.444162	0.796007
54990.464596	0.860275
54990.485030	0.917699
54990.505465	0.963265
54990.525899	0.993238
54990.546333	0.999119
54990.566767	0.998076
54990.587202	0.999056
54990.607636	0.999443
54990.628070	0.998345
54990.648505	0.999577
54990.668939	0.999526
54990.689373	0.998870
54990.709807	0.999727
54990.730242	1.000220
